Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Densite,Ratio_Prix_Poids,Poids_Volume_Log,src_Centre_Tri,src_Collecte_Citoyenne,src_Usine_A,src_Usine_B,src_nan
-0.8302252895024903,-0.8464614765694859,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8319535293872673,-0.12261842587750788,-0.591627300644507,-1.0547580562607,False,True,False,False,False
-0.648068084885777,-0.8826726097258487,-0.5499211374365451,-0.11744844864859126,-0.6122104986047802,-0.5395621803534089,0.3870525141245148,-0.15731238153697197,-0.8471992280175531,False,False,False,False,True
2.2458012438027466,2.1883806138509865,-0.5499211374365451,-0.1852669272118273,1.3304143068319114,0.028818822734339913,-0.10798981607398499,-0.7653532432612887,1.5978994226840533,False,True,False,False,False
-0.5116704603431359,-0.5235599872035919,-0.5499211374365451,-0.14508092514831486,-0.6122104986047802,-0.40562243573543055,-0.12081469319591628,-0.15731237390918087,-0.18848623316327676,False,False,True,False,False
1.7590410916111248,1.7631746308683591,-0.5499211374365451,-0.18267439972562438,1.3304143068319114,-0.11457780318205688,-0.11732942028600653,-0.7653532434602356,1.4481704465095107,False,False,False,False,True
-0.8703321215722206,-0.9494051794765724,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8516455836399294,0.09107425244599789,-0.5916273064127457,-1.4367524623666879,False,True,False,False,False
-0.23909045561423364,-0.4105007308164219,-0.5499211374365451,-0.1312268506860221,-0.6122104986047802,-0.1379543121608673,-0.008482703669851892,-0.1573123662468212,0.10586739615456714,False,False,False,True,False
-0.8464279290577905,-0.8487404217146998,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8177217472518686,-0.15058207696724177,-0.5003419803469109,-1.09599040833691,False,False,False,True,False
1.464016017805452,1.3643040561997457,-0.5499211374365451,-0.1959559401977298,1.006643505925796,-0.20149042319417124,-0.09814986120965248,-0.7653532436181449,1.3169840125653542,True,False,False,False,False
-0.8750581502257193,-0.834268666220666,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8539660165398035,-0.22964962719871113,-0.5916273072559639,-1.1374428708231796,False,False,True,False,False
0.12675039555029713,0.05727143943652448,1.5835887965465973,-0.03086350340708176,1.006643505925796,2.5548225821870627,-0.09329795297007572,1.5799473065932856,0.5554997309932836,False,False,True,False,False
1.0750481577188482,1.0844680431628633,-0.5499211374365451,-0.21083322962790504,1.3304143068319114,-0.31607802547674796,-0.11976392256261974,-0.7653532438929886,1.172148984515274,False,False,False,False,True
2.6209476234622247,2.454385137145216,-0.5499211374365451,-0.18473756671318223,1.3304143068319114,2.905748707259739,-0.09394733726305238,-0.10081257921336315,1.6910249661589072,False,False,True,False,False
-0.8582008173822486,-0.812570905171713,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8456892343613541,-0.22867656730786812,-0.5916273044278195,-1.0521351499821443,True,False,False,False,False
-0.6848952311858643,-0.5277414345141622,-0.5499211374365451,-0.13629692778632702,-0.2884396976986649,-0.5757257028999514,-0.2634259859302485,-0.15731238454394644,-0.3820356601095613,False,False,True,False,False
-0.7404637602174389,-0.7456359521307194,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.7878815143896732,-0.13516566183687223,-0.5916272929583936,-0.7122014500069136,False,False,False,True,False
-0.18697145611678126,-0.10537954328798549,1.6354525457710642,-0.03086350340708176,1.3304143068319114,1.6306167941258916,-0.1623096463510343,1.5799472950817173,0.3244785216829438,False,False,False,True,False
1.4961706395073875,1.637750521653869,-0.5499211374365451,-0.20855595451443207,0.6828727050196809,-0.19201786419583206,-0.1411547512897567,-0.7653532435991656,1.3764782414119021,False,False,True,False,False
0.24890093680747755,0.24936578122670128,1.7112679338226622,-0.03086350340708176,0.6828727050196809,2.905748707259739,-0.12073457383267583,1.5739242422847484,0.6827222298503388,False,False,True,False,False
1.9446508817065116,1.9638509513504425,-0.5499211374365451,-0.20686885920866635,1.006643505925796,-0.05989827052743774,-0.11937085809485175,-0.7653532433767739,1.514328328324903,False,False,False,False,True
0.14041993901142852,0.3474328425113831,1.9669364268426701,-0.03086350340708176,1.006643505925796,2.595092238635278,-0.1877869413010736,1.5799473069582342,0.6750137691865106,False,False,False,True,False
-0.9292450845449063,-0.9537495771853279,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8805712604679121,-0.1004126147813712,-0.5916273212330778,-1.6372632396861595,False,True,False,False,False
-0.6668697263579371,-0.5381974560106062,-0.5499211374365451,-0.1540768815119217,-0.9359812995108955,-0.4092173561082025,-0.24183240366030853,0.1763058844954128,-0.3681311230444607,False,True,False,False,False
-0.5199754388704504,-0.37696712368179824,2.0207449203992867,-0.03086350340708176,0.35910190411356563,0.6496070025766475,-0.22193898845684173,1.5799472682677043,-0.07929871565539766,False,False,True,False,False
1.7590410916111248,1.7631746308683591,-0.5499211374365451,-0.18267439972562438,1.3304143068319114,-0.11457780318205688,-0.11732942028600653,-0.7653532434602356,1.4481704465095107,False,False,False,True,False
0.42394468588238576,1.055762506491424,-0.5499211374365451,-0.20297093783166373,1.3304143068319114,-0.3352366571172893,-0.25600938185296734,-0.6625348988872015,0.9831146679943271,False,False,True,False,False
-0.7945595044993611,-0.6979482631996156,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8144419849196236,-0.25627456757274675,-0.5916272969714423,-0.7383331313107216,True,False,False,False,False
1.8105527533917176,1.9971683285343802,-0.5499211374365451,-0.19466082280198238,0.6828727050196809,-0.09940277609443324,-0.14473256580642033,-0.7653532434359912,1.4968924191020796,False,False,True,False,False
1.7822418220345377,1.8638287281492576,-0.5499211374365451,-0.20128246099963742,1.006643505925796,-0.10774300693480039,-0.129485036209642,-0.7653532434492073,1.46971793729516,True,False,False,False,False
1.4726091006572177,1.3557416694300573,-0.5499211374365451,-0.18307239150112686,1.3304143068319114,-0.19895895244494244,-0.09480578203712728,-0.7653532436130256,1.3169294083688703,False,True,False,False,False
-0.480972624401017,-0.5747629530479154,-0.5499211374365451,-0.14051341963426553,-0.2884396976986649,-0.3754777736110063,-0.04611855685145428,-0.15731237268665457,-0.20942718758492793,True,False,False,False,False
-0.5663048203740527,-0.5603535338250795,2.021370721736388,-0.03086350340708176,0.6828727050196809,0.5131234190602473,-0.13733631574048022,1.5799472616790742,-0.27512768878809,False,False,False,False,True
-0.40466763836407776,-0.28263386668143914,-0.5499211374365451,-0.1616278356030078,-0.6122104986047802,-0.3005478004744802,-0.19684629454933816,-0.15731237014294613,0.0804762011303637,True,False,False,False,False
-0.7787984157695743,-0.7081535444383756,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8067034476597282,-0.22772284833743697,-0.5916272956436288,-0.7230590553876908,True,False,False,False,False
-0.84352998997137,-0.6504161196572685,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8439173299822362,-0.34502244687234485,-0.6136764176740015,-0.7815107318083062,False,False,False,True,False
-0.5240651321707582,-0.7980274289662633,-0.5499211374365451,-0.14520534779656927,-0.2884396976986649,-0.41779375605557567,0.30289077584402807,-0.15731237444237683,-0.538646172508066,False,False,True,False,False
-0.8593591078668185,-0.8479436138204907,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8462579434287478,-0.1778416905686398,-0.5916273046070475,-1.1253353718460968,False,True,False,False,False
-0.30862352615697874,-0.42979834511699366,1.8564086560186444,-0.03086350340708176,0.6828727050196809,1.2722370808119277,-0.04139185972055307,1.579947288036257,0.04694136825778526,False,False,True,False,False
-0.3173711017891348,-0.29146922259667707,1.635799277511297,-0.03086350340708176,0.35910190411356563,1.2464672468402702,-0.14092961987006788,1.5799472874408556,0.13749876532856237,True,False,False,False,False
2.4441485423464417,2.40918865471306,-0.5499211374365451,-0.1831614882226079,1.006643505925796,0.08725074910041036,-0.11132826975276973,-0.7653532431960642,1.6598900245606163,False,False,True,False,False
1.9020294170556062,2.081698649772635,-0.5499211374365451,-0.1964715664811731,1.006643505925796,-0.07245429877879883,-0.1428632837913652,-0.7653532433950144,1.5262057460784448,False,False,True,False,False
2.2601304056775167,2.172792595127359,-0.5499211374365451,-0.20672097755419858,1.006643505925796,0.03304010801375437,-0.10366595505706833,-0.7653532432563156,1.5976717257043291,True,False,False,False,False
-0.5635144625877495,-0.5115235133821581,-0.5499211374365451,-0.13244120303764645,-0.9359812995108955,-0.45653221106254116,-0.17299406596619926,-0.15731237631611591,-0.22747202682517187,False,True,False,False,False
1.3433819744637887,1.3977028859977103,-0.5499211374365451,-0.19037639017130845,1.006643505925796,-0.23702848995654055,-0.12740330943519154,-0.7653532436938734,1.299231639364419,True,False,False,False,False
-0.951064184550677,-0.8204958247797854,-0.5499211374365451,-0.11536760613856081,-0.9359812995108955,-0.8370983020083207,-0.38386107680108267,-0.15731246594501164,-1.372488003295348,False,True,False,False,False
-0.774269556418019,-0.8182842098325872,-0.5499211374365451,-0.1564462660708015,-0.6122104986047802,-0.6634895062443168,-0.07241986339578997,-0.15731239504862235,-0.8897155979880447,False,True,False,False,False
-0.8054189414764824,-0.7513096228417676,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8197738600907926,-0.2192898228097679,-0.5916272979814416,-0.8340208421747786,False,False,False,True,False
-0.9645368058348834,-0.8787943296528413,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8936293776074048,-0.35838052286228367,-0.5526451256226765,-1.5632351398972624,False,True,False,False,False
-0.4883964108631589,-0.6019651620960903,-0.5499211374365451,-0.13747559297440212,-0.6122104986047802,-0.3827677837279115,-0.023064651277808924,-0.15731237297029518,-0.2434998784963596,False,True,False,False,False
-0.759238779441813,-0.6628021456622464,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.7970998614413263,-0.24409614479463682,-0.5916272941884058,-0.6321959401080055,False,False,True,False,False
-0.8260637715664995,-0.9684357191880693,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.829910265615487,0.3849574594384639,-0.591627300158563,-1.409799523972877,True,False,False,False,False
1.742739753350542,1.8113446543186575,-0.5499211374365451,-0.2107202106871812,1.006643505925796,-0.11938007981453119,-0.12768195909286237,-0.7653532434680935,1.4536835439337672,False,False,False,True,False
-0.2881373899207854,-0.08786432398642277,1.8971394920555467,-0.03086350340708176,0.6828727050196809,1.332588011369968,-0.21726250733374286,1.5799472893779272,0.2717210715699557,True,False,False,False,False
-0.16508293418596823,-0.2415507850879156,1.685867404597421,-0.03086350340708176,0.6828727050196809,1.3192970898072338,-0.08233741795740042,1.2090808839909937,0.261593845243346,False,True,False,False,False
-0.7996171405823416,-1.0561709142775468,-0.5499211374365451,-0.13829317666932675,-0.9359812995108955,-0.6883803279212787,4.085851556405696,-0.15731239933334998,-2.0872871397276116,False,True,False,False,False
-0.09191888782685828,-0.3634753890358211,-0.5499211374365451,-0.11796419026866034,-0.6122104986047802,-0.4068968760556286,0.0498246275663283,-0.5345520451895719,0.22237559855556094,False,False,False,True,False
-0.6840175827571378,-0.510567120238296,-0.5499211374365451,-0.11823465080820568,-0.9359812995108955,-0.5748638696620034,-0.27224442667080806,-0.15731238446545953,-0.36557884613638586,False,False,True,False,False
-0.34415106420114355,-0.3888178272016901,1.8882182658332822,-0.03086350340708176,0.35910190411356563,1.16757508126838,-0.09723081981939559,1.5799472855277994,0.05323981759001736,False,False,True,False,False
-0.9409567358462461,-0.8491847437366821,-0.5499211374365451,-0.13145343335543913,-0.2884396976986649,-0.8271729891390519,-0.33934598582748887,-0.15731245628357793,-1.3866707706573338,True,False,False,False,False
1.8140609869331534,1.897271558215225,-0.5499211374365451,-0.20638447684920133,1.006643505925796,-0.09836927150186633,-0.12955714457620682,-0.7653532434343716,1.480962202792977,True,False,False,False,False
-0.08025388996877489,0.043007294090397566,1.8057178444687376,-0.03086350340708176,1.006643505925796,1.9450003533127522,-0.1731533368075122,1.5799472998237165,0.4531591967648373,True,False,False,False,False
1.0348007314426795,1.1534664728179296,-0.5499211374365451,-0.18886956491121967,1.006643505925796,-0.32793467623962613,-0.1424159247441064,-0.7653532439272503,1.1783332402172602,False,False,True,False,False
1.3512091175632577,1.1887754495020244,-0.5499211374365451,-0.17786800039916584,1.006643505925796,-0.2347226604715773,-0.08406912791268523,-0.7653532436887301,1.2567155070164648,False,False,False,True,False
-0.5962810254336056,-0.5351300132131597,1.8336718670248362,-0.03086350340708176,1.3304143068319114,0.42481531405279904,-0.18340217173003884,1.5799472567167407,-0.2827842547544559,False,False,False,False,True
1.4886050770731485,1.4617448346777269,-0.5499211374365451,-0.18427378921365853,1.006643505925796,-0.1942466335832708,-0.11212033611849932,-0.765353243603588,1.3414354821807581,False,True,False,False,False
2.0016705864823323,1.887621041738001,-0.5499211374365451,-0.2121518882687241,0.6828727050196809,-0.04310060695783873,-0.09854367007804768,-0.7653532433531652,1.5110414943857684,False,False,True,False,False
-0.7571314595685832,-0.8286313197868805,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.7960651884160621,-0.02009815320158577,-0.5916272940427865,-0.8806952835750474,False,True,False,False,False
-0.8634441365523312,-0.8638922276148452,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8482636517419584,-0.15716492971333273,-0.5916273052558847,-1.1708105471425225,False,False,False,True,False
2.660234649935842,2.454385137145216,-0.5499211374365451,-0.1939909527295314,1.3304143068319114,0.16064425485412911,-0.08875150583794658,-0.7630392154128783,1.696348750118967,False,False,True,False,False
0.8701430078374437,0.8244448589006205,-0.5499211374365451,-0.1830332693175089,1.006643505925796,-0.37644185557580656,-0.10713850810897572,-0.7653532440822893,1.057444339887233,False,False,False,True,False
-0.6554576140147085,-0.6394560959085248,-0.5499211374365451,-0.11413431033163896,-0.2884396976986649,-0.5468185504529246,-0.15225937321978478,-0.15731238209658369,-0.4570559641846431,False,True,False,False,False
-0.9404885862581651,-0.9034224156428329,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8860917075912962,-0.26491054441741874,-0.5916273257023461,-1.516929891411929,False,False,True,False,False
-0.9558405684157524,-0.8845569280899073,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8936293776074048,-0.3313390926571002,-0.5916273333418491,-1.5346714400762496,False,False,True,False,False
0.379596768526444,-0.050334365244613134,1.677027392872463,-0.03086350340708176,0.35910190411356563,1.6506117461573033,0.07213920542053909,0.5676603481580608,0.6025301860317556,False,True,False,False,False
-0.50649231315443,-0.3342044275465707,-0.5499211374365451,-0.11851624894833115,-0.2884396976986649,-0.4005375985590122,-0.2340287150037122,-0.15731237369348045,-0.03744731665052879,False,False,True,False,False
-0.529995558962139,-0.39617440179054364,-0.5499211374365451,-0.15729733444450783,-0.6122104986047802,-0.4236173167852924,-0.21872036798131156,-0.15731237470629011,-0.10251085187775233,False,False,True,False,False
-0.9400343744193166,-0.7726606598195589,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8858686941117658,-0.39764208159840964,-0.5916273255057505,-1.240985506890175,True,False,False,False,False
-0.6903032572650007,-0.8585788440331117,-0.5499211374365451,-0.1214764746756113,-0.9359812995108955,-0.5810362765580758,0.19459431405617456,-0.15731238503576975,-0.8441400064354628,False,False,True,False,False
-0.35757222293383484,-0.3685847021416213,-0.5499211374365451,-0.16941246957070621,-0.6122104986047802,-0.25430104261080266,-0.11973624280556242,-0.1573123688482206,0.05818781811728597,True,False,False,False,False
1.769088292739126,1.7216510459180958,-0.5499211374365451,-0.1927757922314807,0.6828727050196809,-0.1116179578965052,-0.10878792274649507,-0.7653532434554374,1.4425800930319648,False,True,False,False,False
-0.9316375426725907,-0.7767869037775141,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8817459335302391,-0.38231603423023036,-0.5916273221192201,-1.2142352886241325,False,False,True,False,False
1.3485253352138866,1.4881973126632158,-0.5499211374365451,-0.1902771047064949,1.006643505925796,-0.23551328668011348,-0.1424339327452957,-0.7653532436904898,1.3182816059581395,False,False,True,False,False
-0.1416743455780936,-0.13864729063526376,1.913069891215012,-0.03086350340708176,1.006643505925796,1.764059369196269,-0.12510212592878647,1.5799472972289088,0.3324340650890945,False,False,True,False,False
-0.7338448655076266,-0.8226130543258461,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.7846317031482452,0.008835740624462086,-0.591627292558383,-0.8320107127816266,False,False,True,False,False
-0.591711333057662,-0.52759517411452,-0.5499211374365451,-0.1409135067666674,-0.9359812995108955,-0.4842209750159458,-0.18494861676643454,-0.15731237784826993,-0.271025239468163,True,False,False,False,False
1.0515325152366668,0.7237950583035241,-0.5499211374365451,-0.18727243308092692,1.006643505925796,-0.32300559293069525,-0.033761163753670116,-0.7653532439128485,1.0752674653043108,True,False,False,False,False
-0.610698195970956,-0.7247999809063307,-0.5499211374365451,-0.1194138456210061,-0.9359812995108955,-0.5367752401326606,0.008592868774174499,-0.2238612851547792,-0.5119189446444194,False,False,False,True,False
-0.14950262474605094,0.21390575490248293,1.6618104939137415,-0.03086350340708176,0.35910190411356563,1.7409977275569009,-0.25190218569328343,1.5799472968730754,0.4873591214012217,False,True,False,False,False
-0.8739179747072763,-0.9012753056865351,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8534062017399783,-0.0967501496245371,-0.5916273070486433,-1.2918564881559542,False,False,False,True,False
-0.8703321215722206,-0.9494051794765724,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8516455836399294,0.09107425244599789,-0.5916273064127457,-1.4367524623666879,False,True,False,False,False
-0.5738999241810812,-0.6973665018644764,-0.5499211374365451,-0.13913831870689522,-0.6122104986047802,-0.46673052703919365,0.01129176780223911,-0.15731237685982127,-0.4355173354089491,False,True,False,False,False
0.2458723434739407,0.21320626370417384,1.9083253380663459,-0.03086350340708176,0.6828727050196809,2.905748707259739,-0.1089837131542694,1.5799473095170595,0.667753291822805,False,False,True,False,False
0.8701430078374437,0.8244448589006205,-0.5499211374365451,-0.1830332693175089,1.006643505925796,-0.37644185557580656,-0.10713850810897572,-0.7653532440822893,1.057444339887233,False,False,False,True,False
-0.8582008173822486,-0.812570905171713,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8456892343613541,-0.22867656730786812,-0.5916273044278195,-1.0521351499821443,True,False,False,False,False
-0.6079116208413922,-0.368803652048283,1.7506319137911566,-0.03086350340708176,1.006643505925796,0.3905522764691728,-0.2836859795568945,1.5799472546147455,-0.16240773575863043,False,True,False,False,False
-0.8335932105655033,-0.7087540115411665,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8336071450150543,-0.29574844231943553,-0.5916273010507789,-0.8318566026025894,False,False,False,True,False
1.8613616770635417,2.034414226206684,-0.5499211374365451,-0.21196056821978232,1.006643505925796,-0.08443477144536897,-0.14232030683462024,-0.7653532434129147,1.5117205517252057,True,False,False,False,False
1.7978709169651408,2.0095418133323193,-0.5499211374365451,-0.21080687161308476,1.006643505925796,-0.10313876916166966,-0.14839676062956608,-0.765353243441879,1.4966839162875645,False,False,True,False,False
-0.8442766117197407,-0.8202854803619489,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.838852588354145,-0.1934617151388276,-0.5916273024229086,-1.033477050623793,False,False,True,False,False
-0.5542784658924427,-0.5711512782870644,-0.5499211374365451,-0.13268295102841596,-0.9359812995108955,-0.4474626466708596,-0.11696429406508747,-0.15731237585129568,-0.27357341834542126,False,True,False,False,False
-0.5872122630370846,-0.7709114323646499,-0.5499211374365451,-0.15694116888283277,-0.6122104986047802,-0.47980297806332184,0.13113010519946802,-0.1573123775915839,-0.5556592886286001,False,False,False,True,False
1.707235257520564,1.7331772801284542,-0.5499211374365451,-0.2121518882687241,1.3304143068319114,-0.12983949167057252,-0.12099644611714942,-0.7653532434855282,1.4335541545465262,True,False,False,False,False
-0.7186256373539218,-0.9624914803326833,-0.5499211374365451,-0.16969276045493903,-0.9359812995108955,-0.6088482884520034,0.7561442714359848,-0.15731238786494303,-1.1963654884423793,False,True,False,False,False
-0.5814604705975817,-0.33145524582000724,-0.5499211374365451,-0.11602927793529284,-0.9359812995108955,-0.4741548327013635,-0.2819945941441029,-0.15731237727043446,-0.10839561489227946,False,False,False,False,True
-0.5542784658924427,-0.5711512782870644,-0.5499211374365451,-0.13268295102841596,-0.9359812995108955,-0.4474626466708596,-0.11696429406508747,-0.15731237585129568,-0.27357341834542126,False,True,False,False,False
1.742739753350542,1.8113446543186575,-0.5499211374365451,-0.2107202106871812,1.006643505925796,-0.11938007981453119,-0.12768195909286237,-0.7653532434680935,1.4536835439337672,False,False,False,True,False
0.9552805879832739,1.046439804429174,-0.5499211374365451,-0.20938701114343863,1.006643505925796,-0.35136083430356246,-0.13784098196797318,-0.7653532439989643,1.1343264213217117,False,True,False,False,False
-0.0911384849379494,-0.18258705156786492,1.9859784535447378,-0.03086350340708176,1.3304143068319114,1.9129349883477136,-0.07657242364853876,1.5799472993878292,0.3353494259643534,False,False,True,False,False
0.003401777794820709,0.1886987737017232,2.0724589390494312,-0.03086350340708176,1.3304143068319114,2.191444940900116,-0.18911003577853008,1.579947302876378,0.5552659166225112,True,False,False,False,False
-0.8689844753805382,-0.8650270126417549,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8509839028102427,-0.16687397540879761,-0.5916273061798873,-1.187618153314091,False,False,False,True,False
1.178294916178153,1.0986360437868699,-0.5499211374365451,9.847609253667422,1.006643505925796,-0.2856621487185347,-0.10061725506468618,-0.765353243810728,1.1990932861660442,False,True,False,False,False
-0.451150340050251,-0.44325214759210285,1.9471477389420127,-0.03086350340708176,1.3304143068319114,0.8523616221720072,-0.13433908299009295,1.5799472762086217,-0.06877427106331518,False,True,False,False,False
-0.1327757467167309,0.027098543391933776,1.6177178424752852,-0.03086350340708176,1.006643505925796,1.7902741085572793,-0.18944849666644362,1.5799472976261066,0.4184215808188001,False,False,False,True,False
-0.21420283038756166,-0.10921972878209966,1.6040185130828133,-0.03086350340708176,1.006643505925796,1.550394796250452,-0.17374610829509057,1.5799472936803802,0.3066345910146077,False,False,True,False,False
1.362998000102342,1.5173728556996757,-0.5499211374365451,-0.1849335621321254,1.3304143068319114,-0.23124972627222234,-0.1447511994917045,-0.7653532436810461,1.3269466985301581,True,False,False,False,False
-0.6767363870477888,-0.37706191773759046,-0.5499211374365451,-0.11280677123401547,-0.9359812995108955,-0.5677138808180345,-0.32584667652349514,-0.15731238382812238,-0.2507829993924748,False,True,False,False,False
-0.3916478663908626,-0.5642800975597257,-0.5499211374365451,-0.1518226466088526,-0.6122104986047802,-0.28776264428921555,0.0237001424429405,-0.15731236976680227,-0.12739530619817,False,True,False,False,False
-0.8637926760584391,-0.5586757745373878,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8484347811607951,-0.40444594480692214,-0.591627305312486,-0.7339221667429431,True,False,False,False,False
-0.7306794956502698,-0.8186796182332238,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.7830775381408359,0.0056534020008421415,-0.5916272923727439,-0.8196637593886417,False,False,True,False,False
1.3485253352138866,1.4881973126632158,-0.5499211374365451,-0.1902771047064949,1.006643505925796,-0.23551328668011348,-0.1424339327452957,-0.7653532436904898,1.3182816059581395,False,False,True,False,False
2.0819903033699654,1.8882143747394102,-0.5499211374365451,-0.1976117600011157,1.006643505925796,-0.01943889935011986,-0.08599294557839669,-0.7653532433213622,1.5241264297381552,False,False,False,True,False
-0.7735786808514044,-0.7299163769065995,-0.5499211374365451,-0.11362444641455445,-0.9359812995108955,-0.6628110802287212,-0.1989882295371413,-0.15731239494240173,-0.7439102824674817,True,False,False,False,False
-0.8501824752279835,-0.7624884202043274,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.85618121709479,-0.2721002659699278,-0.6520478679250702,-0.9475029777131257,False,False,True,False,False
0.6026150785798556,0.10568407159930282,1.728804376226234,-0.03086350340708176,1.3304143068319114,2.4412854320341504,0.07417860051362773,0.7743882658690505,0.7453306313437961,False,False,True,False,False
-0.6060178645220848,-0.6302566466684778,1.8384139310308067,-0.03086350340708176,1.006643505925796,0.39613116917996344,-0.10983628078708912,1.5799472549643214,-0.38913230723092146,False,True,False,False,False
